Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
1.84347,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.85357,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.86363,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.87369,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.88375,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.8938,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.90386,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.91392,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.92401,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.93406,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.94415,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.95424,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.96433,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.97441,-0.0109864,0,0.0769045,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.98447,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.99453,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.00459,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.01465,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.02474,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.03483,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.04491,0.0329591,-0.0769045,0.0714113,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
2.05497,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.06506,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.07511,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.08517,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.09522,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,53,-82,-8
2.10528,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.11537,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.12543,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.13548,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.14554,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.15561,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.16569,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.17575,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.18584,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.19589,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.20595,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.21603,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.22612,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.23621,-0.0109864,0,0.0769045,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.24629,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.25635,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
2.26644,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
